FlightNum,CarrierName,Origin,Destination,ScheduledTravelTime,ActualTravelTime,Discrepancy,CarrierCode,Rank
6712,Southwest Airlines,SEA,ATL,180.0,135.0,45.0,SW,479
8105,Southwest Airlines,JFK,MIA,540.0,585.0,45.0,SW,480
5043,Southwest Airlines,BOS,ORD,540.0,585.0,45.0,SW,481
1043,Southwest Airlines,LAX,SFO,240.0,195.0,45.0,SW,482
5145,Southwest Airlines,JFK,SFO,900.0,856.0,44.0,SW,483
5912,Southwest Airlines,JFK,LAX,240.0,284.0,44.0,SW,484
7154,Southwest Airlines,JFK,ATL,780.0,824.0,44.0,SW,485
2584,Southwest Airlines,DFW,SFO,300.0,256.0,44.0,SW,486
6446,Southwest Airlines,LAX,MIA,180.0,224.0,44.0,SW,487
8989,Southwest Airlines,DFW,JFK,840.0,796.0,44.0,SW,488
6401,Southwest Airlines,ORD,DEN,840.0,796.0,44.0,SW,489
1581,Southwest Airlines,BOS,ORD,600.0,556.0,44.0,SW,490
4782,Southwest Airlines,DEN,ORD,600.0,556.0,44.0,SW,491
1827,Southwest Airlines,DFW,ATL,240.0,284.0,44.0,SW,492
8206,Southwest Airlines,SEA,ORD,240.0,284.0,44.0,SW,493
7534,Southwest Airlines,ORD,SFO,360.0,403.0,43.0,SW,494
1361,Southwest Airlines,JFK,ATL,420.0,463.0,43.0,SW,495
7687,Southwest Airlines,DEN,DFW,120.0,163.0,43.0,SW,496
6213,Southwest Airlines,LAX,SFO,420.0,377.0,43.0,SW,497
4921,Southwest Airlines,ORD,SFO,420.0,463.0,43.0,SW,498
9595,Southwest Airlines,ORD,BOS,780.0,823.0,43.0,SW,499
1600,Southwest Airlines,SFO,BOS,720.0,677.0,43.0,SW,500
1859,Southwest Airlines,SFO,MIA,360.0,317.0,43.0,SW,501
2486,Southwest Airlines,DEN,BOS,900.0,943.0,43.0,SW,502
4464,Southwest Airlines,MIA,JFK,780.0,822.0,42.0,SW,503
6341,Southwest Airlines,ORD,SEA,780.0,822.0,42.0,SW,504
7163,Southwest Airlines,ORD,ATL,120.0,162.0,42.0,SW,505
4006,Southwest Airlines,MIA,DEN,840.0,882.0,42.0,SW,506
7550,Southwest Airlines,SFO,LAX,300.0,342.0,42.0,SW,507
2852,Southwest Airlines,DEN,LAX,720.0,678.0,42.0,SW,508
6915,Southwest Airlines,SFO,BOS,720.0,679.0,41.0,SW,509
4826,Southwest Airlines,MIA,ORD,300.0,341.0,41.0,SW,510
3099,Southwest Airlines,DEN,DFW,240.0,281.0,41.0,SW,511
4853,Southwest Airlines,BOS,JFK,480.0,439.0,41.0,SW,512
8758,Southwest Airlines,JFK,ATL,420.0,461.0,41.0,SW,513
5546,Southwest Airlines,BOS,SEA,600.0,559.0,41.0,SW,514
7212,Southwest Airlines,DEN,ATL,780.0,739.0,41.0,SW,515
6354,Southwest Airlines,DEN,ORD,780.0,739.0,41.0,SW,516
7480,Southwest Airlines,SEA,BOS,840.0,799.0,41.0,SW,517
5018,Southwest Airlines,MIA,SEA,840.0,881.0,41.0,SW,518
4039,Southwest Airlines,JFK,ATL,720.0,679.0,41.0,SW,519
7360,Southwest Airlines,BOS,ORD,540.0,499.0,41.0,SW,520
5490,Southwest Airlines,SEA,JFK,180.0,221.0,41.0,SW,521
7819,Southwest Airlines,BOS,SFO,180.0,221.0,41.0,SW,522
6329,Southwest Airlines,JFK,MIA,480.0,521.0,41.0,SW,523
2877,Southwest Airlines,DEN,JFK,120.0,79.0,41.0,SW,524
4792,Southwest Airlines,DFW,SFO,300.0,259.0,41.0,SW,525
9998,Southwest Airlines,SFO,SEA,660.0,700.0,40.0,SW,526
7508,Southwest Airlines,LAX,MIA,600.0,560.0,40.0,SW,527
2430,Southwest Airlines,SFO,ATL,780.0,740.0,40.0,SW,528
1035,Southwest Airlines,DEN,LAX,420.0,460.0,40.0,SW,529
8871,Southwest Airlines,BOS,ORD,120.0,80.0,40.0,SW,530
3542,Southwest Airlines,ATL,SEA,180.0,140.0,40.0,SW,531
5066,Southwest Airlines,ATL,MIA,180.0,220.0,40.0,SW,532
7917,Southwest Airlines,DEN,SFO,660.0,620.0,40.0,SW,533
5852,Southwest Airlines,LAX,ORD,840.0,800.0,40.0,SW,534
9317,Southwest Airlines,SFO,MIA,600.0,640.0,40.0,SW,535
3855,Southwest Airlines,DEN,BOS,300.0,340.0,40.0,SW,536
3005,Southwest Airlines,DFW,BOS,780.0,740.0,40.0,SW,537
5991,Southwest Airlines,LAX,SFO,120.0,80.0,40.0,SW,538
2893,Southwest Airlines,SFO,LAX,720.0,760.0,40.0,SW,539
7827,Southwest Airlines,SFO,MIA,420.0,459.0,39.0,SW,540
6808,Southwest Airlines,JFK,DEN,600.0,639.0,39.0,SW,541
7788,Southwest Airlines,JFK,ORD,480.0,519.0,39.0,SW,542
4218,Southwest Airlines,JFK,DFW,120.0,81.0,39.0,SW,543
7075,Southwest Airlines,ATL,LAX,600.0,561.0,39.0,SW,544
8042,Southwest Airlines,SFO,BOS,840.0,801.0,39.0,SW,545
1946,Southwest Airlines,MIA,SFO,840.0,879.0,39.0,SW,546
5366,Southwest Airlines,ORD,DEN,540.0,579.0,39.0,SW,547
6742,Southwest Airlines,MIA,DEN,780.0,741.0,39.0,SW,548
1638,Southwest Airlines,SFO,BOS,300.0,339.0,39.0,SW,549
5417,Southwest Airlines,JFK,LAX,720.0,681.0,39.0,SW,550
1278,Southwest Airlines,LAX,SEA,300.0,261.0,39.0,SW,551
1304,Southwest Airlines,ORD,DFW,540.0,501.0,39.0,SW,552
3731,Southwest Airlines,LAX,JFK,900.0,938.0,38.0,SW,553
1084,Southwest Airlines,SEA,LAX,600.0,638.0,38.0,SW,554
2299,Southwest Airlines,LAX,ATL,780.0,742.0,38.0,SW,555
2075,Southwest Airlines,DFW,LAX,840.0,802.0,38.0,SW,556
7245,Southwest Airlines,JFK,DFW,600.0,638.0,38.0,SW,557
7855,Southwest Airlines,ATL,JFK,660.0,698.0,38.0,SW,558
9361,Southwest Airlines,SFO,DEN,660.0,698.0,38.0,SW,559
5737,Southwest Airlines,ORD,JFK,780.0,742.0,38.0,SW,560
8322,Southwest Airlines,BOS,DEN,240.0,202.0,38.0,SW,561
7395,Southwest Airlines,LAX,BOS,240.0,277.0,37.0,SW,562
4328,Southwest Airlines,DFW,MIA,660.0,697.0,37.0,SW,563
8619,Southwest Airlines,LAX,DEN,300.0,337.0,37.0,SW,564
7983,Southwest Airlines,JFK,MIA,120.0,157.0,37.0,SW,565
2775,Southwest Airlines,SFO,DFW,540.0,577.0,37.0,SW,566
2979,Southwest Airlines,ORD,ATL,540.0,577.0,37.0,SW,567
3436,Southwest Airlines,SFO,DFW,600.0,563.0,37.0,SW,568
1306,Southwest Airlines,BOS,ATL,840.0,803.0,37.0,SW,569
3818,Southwest Airlines,SFO,ORD,840.0,803.0,37.0,SW,570
8745,Southwest Airlines,DFW,ATL,780.0,817.0,37.0,SW,571
8447,Southwest Airlines,SFO,DFW,420.0,456.0,36.0,SW,572
5228,Southwest Airlines,JFK,ATL,660.0,696.0,36.0,SW,573
1447,Southwest Airlines,JFK,ORD,780.0,816.0,36.0,SW,574
3592,Southwest Airlines,DEN,SFO,480.0,516.0,36.0,SW,575
1146,Southwest Airlines,ORD,DFW,660.0,624.0,36.0,SW,576
2209,Southwest Airlines,ATL,ORD,720.0,756.0,36.0,SW,577
2384,Southwest Airlines,MIA,SFO,480.0,444.0,36.0,SW,578
6422,Southwest Airlines,SEA,DFW,540.0,575.0,35.0,SW,579
2971,Southwest Airlines,DFW,SEA,540.0,575.0,35.0,SW,580
3813,Southwest Airlines,ORD,LAX,360.0,325.0,35.0,SW,581
9664,Southwest Airlines,DFW,ORD,120.0,155.0,35.0,SW,582
9019,Southwest Airlines,MIA,BOS,120.0,85.0,35.0,SW,583
2911,Southwest Airlines,MIA,ORD,540.0,575.0,35.0,SW,584
1080,Southwest Airlines,DFW,ORD,660.0,625.0,35.0,SW,585
5417,Southwest Airlines,JFK,ORD,240.0,275.0,35.0,SW,586
3175,Southwest Airlines,SFO,SEA,120.0,85.0,35.0,SW,587
5662,Southwest Airlines,ATL,ORD,720.0,685.0,35.0,SW,588
2915,Southwest Airlines,SEA,DFW,480.0,515.0,35.0,SW,589
6296,Southwest Airlines,SEA,SFO,480.0,446.0,34.0,SW,590
8891,Southwest Airlines,JFK,MIA,840.0,874.0,34.0,SW,591
9134,Southwest Airlines,LAX,SEA,240.0,274.0,34.0,SW,592
4369,Southwest Airlines,SFO,SEA,420.0,386.0,34.0,SW,593
6076,Southwest Airlines,ATL,LAX,660.0,626.0,34.0,SW,594
2277,Southwest Airlines,DEN,DFW,120.0,154.0,34.0,SW,595
3491,Southwest Airlines,MIA,SEA,780.0,746.0,34.0,SW,596
4552,Southwest Airlines,DFW,MIA,720.0,686.0,34.0,SW,597
6067,Southwest Airlines,DFW,JFK,540.0,506.0,34.0,SW,598
2249,Southwest Airlines,DFW,LAX,720.0,753.0,33.0,SW,599
6122,Southwest Airlines,JFK,MIA,600.0,633.0,33.0,SW,600
8509,Southwest Airlines,DFW,ORD,180.0,213.0,33.0,SW,601
4240,Southwest Airlines,DEN,SFO,120.0,153.0,33.0,SW,602
9604,Southwest Airlines,DEN,SEA,360.0,393.0,33.0,SW,603
8204,Southwest Airlines,DEN,ORD,300.0,268.0,32.0,SW,604
4520,Southwest Airlines,SFO,ATL,120.0,152.0,32.0,SW,605
3191,Southwest Airlines,JFK,MIA,540.0,572.0,32.0,SW,606
4575,Southwest Airlines,ORD,SEA,240.0,272.0,32.0,SW,607
8571,Southwest Airlines,ATL,SFO,900.0,868.0,32.0,SW,608
6641,Southwest Airlines,DFW,MIA,900.0,932.0,32.0,SW,609
6116,Southwest Airlines,JFK,BOS,660.0,628.0,32.0,SW,610
8129,Southwest Airlines,BOS,DFW,540.0,571.0,31.0,SW,611
7467,Southwest Airlines,ORD,LAX,120.0,89.0,31.0,SW,612
1263,Southwest Airlines,MIA,BOS,420.0,451.0,31.0,SW,613
6756,Southwest Airlines,DFW,LAX,600.0,569.0,31.0,SW,614
3393,Southwest Airlines,LAX,ATL,540.0,509.0,31.0,SW,615
2202,Southwest Airlines,JFK,SFO,360.0,329.0,31.0,SW,616
9609,Southwest Airlines,DFW,SFO,780.0,749.0,31.0,SW,617
3792,Southwest Airlines,JFK,LAX,900.0,931.0,31.0,SW,618
8248,Southwest Airlines,ATL,LAX,900.0,931.0,31.0,SW,619
6097,Southwest Airlines,LAX,DFW,180.0,211.0,31.0,SW,620
6535,Southwest Airlines,BOS,DFW,780.0,749.0,31.0,SW,621
6435,Southwest Airlines,DEN,ATL,360.0,330.0,30.0,SW,622
3925,Southwest Airlines,SEA,DFW,360.0,330.0,30.0,SW,623
3420,Southwest Airlines,LAX,SEA,240.0,210.0,30.0,SW,624
9074,Southwest Airlines,SFO,LAX,120.0,150.0,30.0,SW,625
2188,Southwest Airlines,ORD,DEN,300.0,330.0,30.0,SW,626
8045,Southwest Airlines,DFW,DEN,360.0,330.0,30.0,SW,627
1692,Southwest Airlines,SEA,DFW,420.0,450.0,30.0,SW,628
1435,Southwest Airlines,DFW,DEN,600.0,570.0,30.0,SW,629
6312,Southwest Airlines,ATL,DEN,300.0,270.0,30.0,SW,630
1703,Southwest Airlines,JFK,MIA,720.0,750.0,30.0,SW,631
7451,Southwest Airlines,SFO,MIA,540.0,569.0,29.0,SW,632
8687,Southwest Airlines,JFK,DFW,720.0,749.0,29.0,SW,633
6884,Southwest Airlines,BOS,MIA,660.0,689.0,29.0,SW,634
3893,Southwest Airlines,SEA,SFO,720.0,691.0,29.0,SW,635
9597,Southwest Airlines,LAX,DEN,600.0,571.0,29.0,SW,636
1954,Southwest Airlines,ATL,SEA,840.0,869.0,29.0,SW,637
3015,Southwest Airlines,SEA,BOS,840.0,869.0,29.0,SW,638
6368,Southwest Airlines,DFW,JFK,900.0,871.0,29.0,SW,639
7511,Southwest Airlines,SEA,ATL,660.0,631.0,29.0,SW,640
6620,Southwest Airlines,LAX,JFK,540.0,569.0,29.0,SW,641
7910,Southwest Airlines,JFK,DFW,540.0,569.0,29.0,SW,642
4230,Southwest Airlines,ATL,BOS,840.0,811.0,29.0,SW,643
6630,Southwest Airlines,BOS,DEN,420.0,448.0,28.0,SW,644
9608,Southwest Airlines,JFK,SFO,180.0,152.0,28.0,SW,645
4940,Southwest Airlines,BOS,ORD,180.0,208.0,28.0,SW,646
9772,Southwest Airlines,SEA,ORD,720.0,748.0,28.0,SW,647
3166,Southwest Airlines,LAX,SEA,840.0,868.0,28.0,SW,648
2836,Southwest Airlines,JFK,SEA,840.0,868.0,28.0,SW,649
1819,Southwest Airlines,BOS,ORD,840.0,868.0,28.0,SW,650
6570,Southwest Airlines,ORD,DFW,120.0,92.0,28.0,SW,651
6760,Southwest Airlines,DFW,BOS,660.0,632.0,28.0,SW,652
3718,Southwest Airlines,JFK,SFO,300.0,272.0,28.0,SW,653
8734,Southwest Airlines,DEN,BOS,420.0,392.0,28.0,SW,654
8456,Southwest Airlines,JFK,ORD,600.0,628.0,28.0,SW,655
6611,Southwest Airlines,JFK,DEN,600.0,572.0,28.0,SW,656
8911,Southwest Airlines,LAX,JFK,600.0,573.0,27.0,SW,657
9801,Southwest Airlines,BOS,MIA,180.0,207.0,27.0,SW,658
9986,Southwest Airlines,LAX,ATL,840.0,813.0,27.0,SW,659
9735,Southwest Airlines,LAX,ATL,240.0,213.0,27.0,SW,660
6484,Southwest Airlines,MIA,LAX,240.0,267.0,27.0,SW,661
3096,Southwest Airlines,ATL,LAX,780.0,807.0,27.0,SW,662
4357,Southwest Airlines,MIA,SFO,180.0,207.0,27.0,SW,663
7374,Southwest Airlines,DFW,BOS,660.0,687.0,27.0,SW,664
6270,Southwest Airlines,LAX,BOS,660.0,633.0,27.0,SW,665
1768,Southwest Airlines,DEN,DFW,780.0,754.0,26.0,SW,666
7983,Southwest Airlines,ATL,JFK,360.0,386.0,26.0,SW,667
1879,Southwest Airlines,SEA,SFO,300.0,326.0,26.0,SW,668
8500,Southwest Airlines,JFK,SFO,480.0,505.0,25.0,SW,669
4304,Southwest Airlines,LAX,DEN,660.0,685.0,25.0,SW,670
8546,Southwest Airlines,JFK,DEN,720.0,695.0,25.0,SW,671
4384,Southwest Airlines,BOS,SFO,600.0,575.0,25.0,SW,672
8688,Southwest Airlines,SEA,JFK,840.0,815.0,25.0,SW,673
7640,Southwest Airlines,DEN,DFW,540.0,565.0,25.0,SW,674
1031,Southwest Airlines,DFW,LAX,240.0,215.0,25.0,SW,675
8367,Southwest Airlines,JFK,SFO,300.0,325.0,25.0,SW,676
3807,Southwest Airlines,LAX,BOS,540.0,515.0,25.0,SW,677
4463,Southwest Airlines,BOS,SEA,840.0,815.0,25.0,SW,678
8171,Southwest Airlines,MIA,SFO,660.0,685.0,25.0,SW,679
6965,Southwest Airlines,LAX,DEN,660.0,685.0,25.0,SW,680
5874,Southwest Airlines,SFO,ORD,840.0,815.0,25.0,SW,681
3885,Southwest Airlines,DEN,MIA,420.0,445.0,25.0,SW,682
8898,Southwest Airlines,DEN,BOS,120.0,144.0,24.0,SW,683
9564,Southwest Airlines,JFK,LAX,780.0,756.0,24.0,SW,684
7706,Southwest Airlines,SFO,DEN,720.0,696.0,24.0,SW,685
2359,Southwest Airlines,BOS,SFO,780.0,804.0,24.0,SW,686
5104,Southwest Airlines,SEA,LAX,420.0,444.0,24.0,SW,687
9975,Southwest Airlines,JFK,DEN,300.0,323.0,23.0,SW,688
2927,Southwest Airlines,ORD,BOS,780.0,803.0,23.0,SW,689
5753,Southwest Airlines,JFK,DEN,360.0,383.0,23.0,SW,690
5614,Southwest Airlines,ORD,MIA,840.0,817.0,23.0,SW,691
7950,Southwest Airlines,BOS,DEN,720.0,697.0,23.0,SW,692
7683,Southwest Airlines,JFK,ATL,480.0,503.0,23.0,SW,693
5493,Southwest Airlines,MIA,SEA,840.0,817.0,23.0,SW,694
4137,Southwest Airlines,DFW,ORD,360.0,383.0,23.0,SW,695
4289,Southwest Airlines,MIA,BOS,600.0,623.0,23.0,SW,696
7197,Southwest Airlines,LAX,JFK,840.0,817.0,23.0,SW,697
3375,Southwest Airlines,DEN,JFK,780.0,757.0,23.0,SW,698
3894,Southwest Airlines,ATL,SEA,480.0,503.0,23.0,SW,699
5781,Southwest Airlines,MIA,SEA,180.0,203.0,23.0,SW,700
7486,Southwest Airlines,JFK,SFO,480.0,502.0,22.0,SW,701
4760,Southwest Airlines,ATL,LAX,660.0,638.0,22.0,SW,702
1106,Southwest Airlines,LAX,SFO,780.0,802.0,22.0,SW,703
4980,Southwest Airlines,BOS,DFW,660.0,638.0,22.0,SW,704
6803,Southwest Airlines,JFK,DEN,420.0,442.0,22.0,SW,705
7370,Southwest Airlines,SFO,DEN,480.0,458.0,22.0,SW,706
5354,Southwest Airlines,ORD,BOS,780.0,758.0,22.0,SW,707
8037,Southwest Airlines,BOS,DFW,720.0,698.0,22.0,SW,708
5750,Southwest Airlines,ATL,SFO,180.0,202.0,22.0,SW,709
1835,Southwest Airlines,BOS,ORD,540.0,562.0,22.0,SW,710
8481,Southwest Airlines,ORD,JFK,660.0,638.0,22.0,SW,711
2732,Southwest Airlines,DEN,ATL,420.0,442.0,22.0,SW,712
4469,Southwest Airlines,JFK,SEA,240.0,262.0,22.0,SW,713
9733,Southwest Airlines,SEA,ATL,240.0,261.0,21.0,SW,714
8206,Southwest Airlines,BOS,MIA,660.0,639.0,21.0,SW,715
5187,Southwest Airlines,LAX,SEA,900.0,879.0,21.0,SW,716
4843,Southwest Airlines,MIA,SFO,720.0,741.0,21.0,SW,717
6009,Southwest Airlines,JFK,ORD,360.0,339.0,21.0,SW,718
3280,Southwest Airlines,SEA,MIA,240.0,261.0,21.0,SW,719
8510,Southwest Airlines,SFO,SEA,420.0,399.0,21.0,SW,720
8508,Southwest Airlines,SEA,BOS,840.0,861.0,21.0,SW,721
1589,Southwest Airlines,ATL,DEN,720.0,740.0,20.0,SW,722
3964,Southwest Airlines,ATL,DFW,420.0,440.0,20.0,SW,723
3026,Southwest Airlines,SEA,ORD,840.0,820.0,20.0,SW,724
3905,Southwest Airlines,ORD,DFW,480.0,500.0,20.0,SW,725
5229,Southwest Airlines,DEN,SEA,540.0,520.0,20.0,SW,726
7057,Southwest Airlines,SEA,DFW,420.0,440.0,20.0,SW,727
8660,Southwest Airlines,DFW,LAX,780.0,800.0,20.0,SW,728
1471,Southwest Airlines,SEA,DEN,660.0,640.0,20.0,SW,729
4550,Southwest Airlines,ORD,ATL,600.0,580.0,20.0,SW,730
7240,Southwest Airlines,DFW,JFK,120.0,100.0,20.0,SW,731
5449,Southwest Airlines,ORD,DFW,420.0,439.0,19.0,SW,732
8465,Southwest Airlines,DEN,JFK,720.0,701.0,19.0,SW,733
9550,Southwest Airlines,SEA,ATL,540.0,559.0,19.0,SW,734
4358,Southwest Airlines,LAX,ATL,900.0,919.0,19.0,SW,735
9137,Southwest Airlines,BOS,ATL,240.0,259.0,19.0,SW,736
9518,Southwest Airlines,JFK,ATL,120.0,139.0,19.0,SW,737
3671,Southwest Airlines,SEA,LAX,660.0,641.0,19.0,SW,738
8163,Southwest Airlines,ATL,LAX,720.0,739.0,19.0,SW,739
1221,Southwest Airlines,ATL,JFK,120.0,101.0,19.0,SW,740
1803,Southwest Airlines,ORD,DEN,780.0,761.0,19.0,SW,741
3864,Southwest Airlines,LAX,SEA,300.0,282.0,18.0,SW,742
6428,Southwest Airlines,LAX,ATL,420.0,402.0,18.0,SW,743
7314,Southwest Airlines,BOS,ATL,360.0,342.0,18.0,SW,744
9189,Southwest Airlines,MIA,SEA,600.0,582.0,18.0,SW,745
2383,Southwest Airlines,BOS,SFO,300.0,282.0,18.0,SW,746
9492,Southwest Airlines,BOS,DEN,780.0,798.0,18.0,SW,747
8945,Southwest Airlines,LAX,ORD,300.0,318.0,18.0,SW,748
4533,Southwest Airlines,ORD,SEA,360.0,342.0,18.0,SW,749
7123,Southwest Airlines,DFW,DEN,540.0,557.0,17.0,SW,750
7111,Southwest Airlines,SFO,ORD,540.0,557.0,17.0,SW,751
4635,Southwest Airlines,MIA,JFK,600.0,583.0,17.0,SW,752
2878,Southwest Airlines,JFK,BOS,900.0,917.0,17.0,SW,753
3275,Southwest Airlines,MIA,SFO,300.0,283.0,17.0,SW,754
6396,Southwest Airlines,DEN,SEA,720.0,737.0,17.0,SW,755
1248,Southwest Airlines,SFO,DFW,420.0,403.0,17.0,SW,756
9021,Southwest Airlines,DFW,SFO,540.0,556.0,16.0,SW,757
1528,Southwest Airlines,SFO,DFW,720.0,704.0,16.0,SW,758
8282,Southwest Airlines,DEN,DFW,360.0,376.0,16.0,SW,759
9398,Southwest Airlines,DFW,MIA,360.0,344.0,16.0,SW,760
3893,Southwest Airlines,LAX,JFK,480.0,465.0,15.0,SW,761
8952,Southwest Airlines,ATL,SEA,660.0,675.0,15.0,SW,762
2245,Southwest Airlines,DFW,ATL,600.0,615.0,15.0,SW,763
8293,Southwest Airlines,ORD,SFO,480.0,465.0,15.0,SW,764
2104,Southwest Airlines,BOS,MIA,720.0,705.0,15.0,SW,765
3276,Southwest Airlines,SEA,MIA,240.0,254.0,14.0,SW,766
8943,Southwest Airlines,SFO,MIA,840.0,854.0,14.0,SW,767
7905,Southwest Airlines,DFW,BOS,420.0,406.0,14.0,SW,768
8801,Southwest Airlines,LAX,DEN,720.0,706.0,14.0,SW,769
8875,Southwest Airlines,BOS,DEN,120.0,106.0,14.0,SW,770
7942,Southwest Airlines,BOS,SEA,780.0,766.0,14.0,SW,771
9330,Southwest Airlines,ATL,ORD,300.0,314.0,14.0,SW,772
4906,Southwest Airlines,LAX,SFO,240.0,254.0,14.0,SW,773
4214,Southwest Airlines,ORD,SEA,240.0,253.0,13.0,SW,774
7307,Southwest Airlines,LAX,BOS,660.0,647.0,13.0,SW,775
7180,Southwest Airlines,BOS,JFK,600.0,613.0,13.0,SW,776
5761,Southwest Airlines,DEN,SEA,480.0,492.0,12.0,SW,777
6658,Southwest Airlines,DEN,JFK,120.0,108.0,12.0,SW,778
1734,Southwest Airlines,LAX,DFW,720.0,732.0,12.0,SW,779
5676,Southwest Airlines,MIA,ORD,420.0,432.0,12.0,SW,780
2055,Southwest Airlines,ORD,MIA,360.0,372.0,12.0,SW,781
7517,Southwest Airlines,DFW,LAX,240.0,228.0,12.0,SW,782
9914,Southwest Airlines,ORD,SEA,420.0,409.0,11.0,SW,783
4490,Southwest Airlines,SFO,LAX,540.0,529.0,11.0,SW,784
3046,Southwest Airlines,JFK,ATL,900.0,889.0,11.0,SW,785
1748,Southwest Airlines,ORD,DEN,120.0,131.0,11.0,SW,786
6724,Southwest Airlines,ATL,SFO,540.0,529.0,11.0,SW,787
1030,Southwest Airlines,ATL,LAX,600.0,589.0,11.0,SW,788
4667,Southwest Airlines,DFW,SFO,180.0,169.0,11.0,SW,789
9119,Southwest Airlines,SEA,JFK,660.0,649.0,11.0,SW,790
5724,Southwest Airlines,BOS,LAX,300.0,289.0,11.0,SW,791
6048,Southwest Airlines,JFK,ORD,780.0,770.0,10.0,SW,792
4379,Southwest Airlines,SEA,JFK,660.0,670.0,10.0,SW,793
7643,Southwest Airlines,DEN,JFK,180.0,170.0,10.0,SW,794
2639,Southwest Airlines,ORD,JFK,120.0,110.0,10.0,SW,795
5501,Southwest Airlines,BOS,ORD,180.0,170.0,10.0,SW,796
5135,Southwest Airlines,JFK,DEN,720.0,729.0,9.0,SW,797
9599,Southwest Airlines,BOS,SFO,360.0,351.0,9.0,SW,798
2604,Southwest Airlines,SEA,DEN,600.0,591.0,9.0,SW,799
9918,Southwest Airlines,MIA,JFK,840.0,849.0,9.0,SW,800
5275,Southwest Airlines,MIA,BOS,420.0,411.0,9.0,SW,801
8999,Southwest Airlines,MIA,DEN,720.0,711.0,9.0,SW,802
6048,Southwest Airlines,SEA,JFK,480.0,471.0,9.0,SW,803
9660,Southwest Airlines,DFW,ATL,720.0,729.0,9.0,SW,804
1601,Southwest Airlines,DFW,SEA,720.0,729.0,9.0,SW,805
4468,Southwest Airlines,LAX,JFK,240.0,231.0,9.0,SW,806
8642,Southwest Airlines,JFK,BOS,240.0,231.0,9.0,SW,807
5682,Southwest Airlines,DEN,MIA,720.0,711.0,9.0,SW,808
3688,Southwest Airlines,ATL,SEA,300.0,291.0,9.0,SW,809
3049,Southwest Airlines,BOS,LAX,120.0,111.0,9.0,SW,810
6767,Southwest Airlines,DEN,MIA,420.0,412.0,8.0,SW,811
1515,Southwest Airlines,DFW,SFO,900.0,908.0,8.0,SW,812
4201,Southwest Airlines,LAX,BOS,240.0,248.0,8.0,SW,813
1965,Southwest Airlines,ATL,LAX,480.0,472.0,8.0,SW,814
8953,Southwest Airlines,JFK,DFW,360.0,352.0,8.0,SW,815
5739,Southwest Airlines,DFW,DEN,840.0,832.0,8.0,SW,816
9418,Southwest Airlines,SFO,ORD,540.0,548.0,8.0,SW,817
6969,Southwest Airlines,LAX,DEN,600.0,592.0,8.0,SW,818
8746,Southwest Airlines,SEA,LAX,420.0,428.0,8.0,SW,819
8903,Southwest Airlines,JFK,ATL,900.0,892.0,8.0,SW,820
6887,Southwest Airlines,BOS,DEN,780.0,788.0,8.0,SW,821
1488,Southwest Airlines,ORD,SEA,540.0,548.0,8.0,SW,822
5533,Southwest Airlines,DEN,DFW,660.0,668.0,8.0,SW,823
5786,Southwest Airlines,BOS,DFW,180.0,172.0,8.0,SW,824
3187,Southwest Airlines,JFK,DFW,780.0,773.0,7.0,SW,825
9003,Southwest Airlines,LAX,DFW,480.0,473.0,7.0,SW,826
8448,Southwest Airlines,DEN,DFW,360.0,353.0,7.0,SW,827
7519,Southwest Airlines,SFO,DFW,420.0,427.0,7.0,SW,828
6533,Southwest Airlines,DFW,ATL,240.0,233.0,7.0,SW,829
3992,Southwest Airlines,LAX,BOS,480.0,487.0,7.0,SW,830
2199,Southwest Airlines,SEA,SFO,720.0,727.0,7.0,SW,831
5083,Southwest Airlines,LAX,MIA,360.0,367.0,7.0,SW,832
2050,Southwest Airlines,JFK,BOS,360.0,367.0,7.0,SW,833
6486,Southwest Airlines,ORD,ATL,600.0,593.0,7.0,SW,834
6109,Southwest Airlines,LAX,SEA,840.0,847.0,7.0,SW,835
7292,Southwest Airlines,SFO,MIA,600.0,607.0,7.0,SW,836
4422,Southwest Airlines,SEA,ATL,840.0,833.0,7.0,SW,837
3088,Southwest Airlines,SEA,LAX,180.0,187.0,7.0,SW,838
3477,Southwest Airlines,ATL,DEN,300.0,306.0,6.0,SW,839
2691,Southwest Airlines,SEA,ORD,360.0,354.0,6.0,SW,840
8522,Southwest Airlines,JFK,BOS,420.0,414.0,6.0,SW,841
9566,Southwest Airlines,JFK,ATL,180.0,186.0,6.0,SW,842
9419,Southwest Airlines,DFW,JFK,360.0,366.0,6.0,SW,843
6434,Southwest Airlines,JFK,DEN,660.0,654.0,6.0,SW,844
4302,Southwest Airlines,JFK,MIA,780.0,786.0,6.0,SW,845
4806,Southwest Airlines,SEA,ORD,360.0,366.0,6.0,SW,846
8381,Southwest Airlines,ORD,SFO,660.0,654.0,6.0,SW,847
7443,Southwest Airlines,ORD,LAX,120.0,126.0,6.0,SW,848
1985,Southwest Airlines,LAX,SFO,360.0,354.0,6.0,SW,849
6097,Southwest Airlines,BOS,SEA,840.0,846.0,6.0,SW,850
8035,Southwest Airlines,DEN,DFW,900.0,906.0,6.0,SW,851
5523,Southwest Airlines,LAX,BOS,600.0,605.0,5.0,SW,852
8719,Southwest Airlines,LAX,JFK,300.0,305.0,5.0,SW,853
9823,Southwest Airlines,MIA,LAX,720.0,725.0,5.0,SW,854
